user_id,plant_id,location_id,sensor_id,species_id,plant_name,scientific_name,life_cycle,environment_type,watering_interval_days,recommended_soil,recommended_sunlight,propagation_method,pest_susceptibility,growth_stage,temperature,humidity,soil_moisture,soil_ph,soil_temp_c,rainfall,rain_probability,wind_speed,light_intensity,latitude,longitude,country,state,city,timezone,year,month,day,hour,day_of_week,week_of_year,plant_age_days,plant_age_group,current_height_cm,height_cm,season,hemisphere,is_tropical_country,temperature_f,temperature_range,hot_day,cold_day,optimal_temperature,humidity_level,high_humidity,low_humidity,optimal_humidity,soil_status,dry_soil,wet_soil,optimal_soil,growth_progress,days_since_watered,watering_due,irrigation_score,irrigation_needed,irrigation_priority,watering_needed,watering_amount_liters,water_stress,dryness_index,heat_index,evaporation_risk,good_growing_conditions,future_height_cm,growth_rate,disease_name,disease_risk,yield_kg
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,24.18,83.5,47.58,0.9333333333333328,23.13,0.0,58.2,0.8388888888888889,0.0081659333261787,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,4,6,6,1,26,Seedling,8.31,8.31,Wet,Southern,1,75.524,-0.8200000000000003,0,0,1,High,1,0,0,Optimal,0,0,1,2,4,1,78.36,0,Medium,0,0.0,0.4977356937011116,15.83,32.53,39.093333333333334,0,12.39,0.42,none,24.37,2.9
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,29.11,76.4,52.66,0.5750000000000002,28.55,0.0,29.4,2.091666666666667,0.6729431506648845,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,4,9,6,1,26,Seedling,8.31,8.31,Wet,Southern,1,84.398,4.109999999999999,0,0,1,High,0,0,0,Optimal,0,0,1,2,4,1,80.07,1,High,1,0.0,0.5424897502795378,21.47,36.75,43.053333333333335,0,12.61,0.42,none,21.56,3.85
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,30.57,75.8,53.11,0.3499999999999996,28.61,2.78,43.8,1.9333333333333331,0.9541068693353104,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,4,12,6,1,26,Seedling,8.31,8.31,Wet,Southern,1,87.026,5.57,1,0,0,High,0,0,0,Optimal,0,0,1,2,4,1,81.03,1,High,1,0.0,0.5649602661245611,22.990000000000002,38.15,44.076666666666675,0,12.57,0.418,none,20.41,3.88
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,29.7,80.1,44.6,0.2416666666666662,28.58,2.12,37.8,1.963888888888889,0.7017922126069522,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,4,15,6,1,26,Seedling,8.31,8.31,Wet,Southern,1,85.46000000000001,4.699999999999999,0,0,1,High,1,0,0,Optimal,0,0,1,2,4,1,87.12,1,High,1,0.0,0.6513157894736842,21.689999999999998,37.71,44.900000000000006,0,12.55,0.42,none,20.34,4.22
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,23.04,94.1,66.75,0.2333333333333334,22.17,3.63,64.8,1.3444444444444443,0.0234636435477419,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,4,18,6,1,26,Seedling,8.31,8.31,Wet,Southern,1,73.472,-1.9600000000000009,0,0,1,High,1,0,0,Optimal,0,0,1,2,4,1,54.04,0,Medium,0,0.0,0.34007380073800736,13.629999999999999,32.45,28.41,0,12.67,0.42,none,38.72,3.31
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,22.98,92.0,54.62,0.1833333333333326,21.1,2.01,53.1,1.152777777777778,0.0109562044507751,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,4,21,6,1,26,Seedling,8.31,8.31,Wet,Southern,1,73.364,-2.0199999999999996,0,0,1,High,1,0,0,Optimal,0,0,1,2,4,1,66.96,0,Medium,0,0.0,0.4131607335490831,13.780000000000001,32.18,33.11333333333334,0,12.38,0.42,none,33.12,3.71
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,23.55,92.0,59.18,0.208333333333333,22.63,2.64,64.9,1.336111111111111,0.0,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,0,0,2,26,Seedling,8.31,8.31,Wet,Southern,1,74.39,-1.4499999999999993,0,0,1,High,1,0,0,Optimal,0,0,1,2,5,1,62.86,0,Medium,0,0.0,0.3913260219341974,14.350000000000001,32.75,31.973333333333333,0,12.97,0.42,none,35.24,4.15
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,22.71,93.2,67.76,0.0749999999999992,21.71,3.3,53.7,1.3555555555555554,0.0027707587391096,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,3,0,2,26,Seedling,8.31,8.31,Wet,Southern,1,72.878,-2.289999999999999,0,0,1,High,1,0,0,Optimal,0,0,1,2,5,1,53.13,0,Medium,0,0.0,0.33027923211169286,13.39,32.03,28.153333333333332,0,12.87,0.42,none,40.13,3.75
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,22.58,94.5,47.61,0.1166666666666662,21.19,0.0,52.8,1.65,0.0,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,6,0,2,26,Seedling,8.31,8.31,Wet,Southern,1,72.64399999999999,-2.4200000000000017,0,0,1,High,1,0,0,Optimal,0,0,1,2,5,1,72.65,0,Medium,0,0.0,0.46451347459370496,13.129999999999999,32.03,34.35,0,12.7,0.42,none,30.9,2.95
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,28.49,81.2,51.49,0.4999999999999991,27.7,0.0,43.7,1.2972222222222225,0.6810505468346032,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,9,0,2,26,Seedling,8.31,8.31,Wet,Southern,1,83.282,3.4899999999999984,0,0,1,High,1,0,0,Optimal,0,0,1,2,5,1,78.82,0,Medium,0,0.0,0.5427700514383692,20.369999999999997,36.61,41.43,0,13.06,0.42,none,22.37,3.35
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,29.63,75.3,48.04,0.6416666666666657,28.03,0.0,39.8,2.055555555555556,0.9515019658728378,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,12,0,2,26,Seedling,8.31,8.31,Wet,Southern,1,85.334,4.629999999999999,0,0,1,High,0,0,0,Optimal,0,0,1,2,5,1,85.54,1,High,1,0.0,0.6042006525285482,22.1,37.16,45.30666666666667,0,13.08,0.42,none,16.64,2.9
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,28.04,78.6,47.71,0.0583333333333326,27.35,0.0,53.4,1.7916666666666667,0.7063581108108372,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,15,0,2,26,Seedling,8.31,8.31,Wet,Southern,1,82.472,3.039999999999999,0,0,1,High,0,0,0,Optimal,0,0,1,2,5,1,83.28,1,High,1,0.0,0.5756518168753849,20.18,35.9,43.25666666666667,0,13.0,0.42,none,17.3,4.22
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,25.2,85.4,58.69,0.916666666666666,24.41,1.28,53.4,1.3722222222222222,0.0,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,18,0,2,26,Seedling,8.31,8.31,Wet,Southern,1,77.36,0.1999999999999993,0,0,1,High,1,0,0,Optimal,0,0,1,2,5,1,67.31,0,Medium,0,0.0,0.4221812698944547,16.659999999999997,33.74,35.43666666666667,0,13.04,0.42,none,26.41,4.55
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,24.49,85.6,66.57,0.1083333333333325,22.74,5.94,55.5,1.2472222222222222,0.0078244665801617,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,21,0,2,26,Seedling,8.31,8.31,Wet,Southern,1,76.082,-0.5100000000000016,0,0,1,High,1,0,0,Optimal,0,0,1,2,5,1,58.78,0,Medium,0,0.0,0.3624389521977209,15.93,33.05,32.27,0,12.96,0.42,none,33.72,4.23
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,23.41,86.1,54.07,0.9416666666666664,21.9,0.0,57.0,1.0083333333333333,0.0,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,6,0,1,2,26,Seedling,8.31,8.31,Wet,Southern,1,74.138,-1.5899999999999999,0,0,1,High,1,0,0,Optimal,0,0,1,2,6,1,70.22,0,Medium,0,0.0,0.4250953332122753,14.8,32.019999999999996,35.550000000000004,0,13.19,0.42,none,26.75,3.7
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,24.03,90.7,51.54,0.5166666666666666,22.54,0.0,65.7,1.336111111111111,0.0204684923755353,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,6,3,1,2,26,Seedling,8.31,8.31,Wet,Southern,1,75.254,-0.9699999999999989,0,0,1,High,1,0,0,Optimal,0,0,1,2,6,1,71.4,0,Medium,0,0.0,0.45736581652074615,14.96,33.1,35.27333333333333,0,13.59,0.42,none,27.89,3.44
3,1000,2000,s2000,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,24.36,83.0,62.26,0.6916666666666664,23.64,1.07,57.8,0.997222222222222,0.0022048995599957,-6.928572,107.628559,Indonesia,West Java,Bandung,asia/jakarta,2026,1,6,6,1,2,26,Seedling,8.31,8.31,Wet,Southern,1,75.848,-0.6400000000000006,0,0,1,High,1,0,0,Optimal,0,0,1,2,6,1,64.03,0,Medium,0,0.0,0.3850774581093898,16.06,32.66,34.48666666666667,0,13.56,0.42,none,28.99,3.24
